city_code,wilaya,year,population
3,Laghouat,1963,111591
4,Oum El Bouaghi,1963,208826
5,Batna,1963,392600
6,Béjaïa,1963,361801
7,Biskra,1963,222586
8,Béchar,1963,95366
9,Blida,1963,365324
10,Bouira,1963,272496
11,Tamanrasset,1963,48860
12,Tébessa,1963,212266
13,Tlemcen,1963,366875
14,Tiaret,1963,298076
15,Tizi Ouzou,1963,483064
16,Algiers,1963,875156
17,Djelfa,1963,254232
18,Jijel,1963,244419
19,Sétif,1963,517281
20,Saïda,1963,121992
21,Skikda,1963,321054
22,Sidi Bel Abbès,1963,230276
23,Annaba,1963,235413
24,Guelma,1963,183231
25,Constantine,1963,343475
26,Médéa,1963,337404
27,Mostaganem,1963,261432
28,M'Sila,1963,314044
29,Mascara,1963,291863
30,Ouargla,1963,148676
31,Oran,1963,475377
32,El Bayadh,1963,80637
33,Illizi,1963,10215
34,Bordj Bou Arreridj,1963,222478
35,Boumerdès,1963,335458
36,El Tarf,1963,143563
37,Tindouf,1963,8473
38,Tissemsilt,1963,118000
39,El Oued,1963,196809
40,Khenchela,1963,126396
41,Souk Ahras,1963,154661
42,Tipaza,1963,319003
43,Mila,1963,265022
44,Aïn Defla,1963,278068
45,Naâma,1963,58526
46,Aïn Témouchent,1963,140772
47,Ghardaia,1963,111991
48,Relizane,1963,282661
1,Adrar,1964,115414
2,Chlef,1964,361631
3,Laghouat,1964,114484
4,Oum El Bouaghi,1964,214240
5,Batna,1964,402780
6,Béjaïa,1964,371182
7,Biskra,1964,228357
8,Béchar,1964,97838
9,Blida,1964,374796
10,Bouira,1964,279561
11,Tamanrasset,1964,50127
12,Tébessa,1964,217770
13,Tlemcen,1964,376388
14,Tiaret,1964,305804
15,Tizi Ouzou,1964,495589
16,Algiers,1964,897847
17,Djelfa,1964,260823
18,Jijel,1964,250757
19,Sétif,1964,530693
20,Saïda,1964,125155
21,Skikda,1964,329378
22,Sidi Bel Abbès,1964,236247
23,Annaba,1964,241516
24,Guelma,1964,187982
25,Constantine,1964,352381
26,Médéa,1964,346152
27,Mostaganem,1964,268210
28,M'Sila,1964,322187
29,Mascara,1964,299431
30,Ouargla,1964,152531
31,Oran,1964,487702
32,El Bayadh,1964,82727
33,Illizi,1964,10479
34,Bordj Bou Arreridj,1964,228246
35,Boumerdès,1964,344156
36,El Tarf,1964,147285
37,Tindouf,1964,8692
38,Tissemsilt,1964,121059
39,El Oued,1964,201912
40,Khenchela,1964,129673
41,Souk Ahras,1964,158671
42,Tipaza,1964,327274
43,Mila,1964,271893
44,Aïn Defla,1964,285278
45,Naâma,1964,60044
46,Aïn Témouchent,1964,144422
47,Ghardaia,1964,114895
48,Relizane,1964,289990
1,Adrar,1965,118523
2,Chlef,1965,371372
3,Laghouat,1965,117568
4,Oum El Bouaghi,1965,220011
5,Batna,1965,413629
6,Béjaïa,1965,381181
7,Biskra,1965,234508
8,Béchar,1965,100474
9,Blida,1965,384892
10,Bouira,1965,287092
11,Tamanrasset,1965,51477
12,Tébessa,1965,223635
13,Tlemcen,1965,386526
14,Tiaret,1965,314042
15,Tizi Ouzou,1965,508938
16,Algiers,1965,922031
17,Djelfa,1965,267849
18,Jijel,1965,257511
19,Sétif,1965,544987
20,Saïda,1965,128526
21,Skikda,1965,338250
22,Sidi Bel Abbès,1965,242611
23,Annaba,1965,248022
24,Guelma,1965,193046
25,Constantine,1965,361873
26,Médéa,1965,355476
27,Mostaganem,1965,275435
28,M'Sila,1965,330865
29,Mascara,1965,307496
30,Ouargla,1965,156640
31,Oran,1965,500839
32,El Bayadh,1965,84956
33,Illizi,1965,10762
34,Bordj Bou Arreridj,1965,234394
35,Boumerdès,1965,353426
36,El Tarf,1965,151253
37,Tindouf,1965,8927
38,Tissemsilt,1965,124320
39,El Oued,1965,207351
40,Khenchela,1965,133166
41,Souk Ahras,1965,162945
42,Tipaza,1965,336090
43,Mila,1965,279217
44,Aïn Defla,1965,292962
45,Naâma,1965,61661
46,Aïn Témouchent,1965,148312
47,Ghardaia,1965,117989
48,Relizane,1965,297801
1,Adrar,1966,121844
2,Chlef,1966,381780
3,Laghouat,1966,120863
4,Oum El Bouaghi,1966,226177
5,Batna,1966,425221
6,Béjaïa,1966,391863
7,Biskra,1966,241080
8,Béchar,1966,103289
9,Blida,1966,395679
10,Bouira,1966,295138
11,Tamanrasset,1966,52920
12,Tébessa,1966,229903
13,Tlemcen,1966,397359
14,Tiaret,1966,322843
15,Tizi Ouzou,1966,523201
16,Algiers,1966,947872
17,Djelfa,1966,275355
18,Jijel,1966,264728
19,Sétif,1966,560261
20,Saïda,1966,132128
21,Skikda,1966,347730
22,Sidi Bel Abbès,1966,249410
23,Annaba,1966,254973
24,Guelma,1966,198456
25,Constantine,1966,372014
26,Médéa,1966,365439
27,Mostaganem,1966,283154
28,M'Sila,1966,340138
29,Mascara,1966,316114
30,Ouargla,1966,161030
31,Oran,1966,514875
32,El Bayadh,1966,87337
33,Illizi,1966,11063
34,Bordj Bou Arreridj,1966,240964
35,Boumerdès,1966,363331
36,El Tarf,1966,155492
37,Tindouf,1966,9177
38,Tissemsilt,1966,127804
39,El Oued,1966,213162
40,Khenchela,1966,136898
41,Souk Ahras,1966,167511
42,Tipaza,1966,345509
43,Mila,1966,287042
44,Aïn Defla,1966,301173
45,Naâma,1966,63389
46,Aïn Témouchent,1966,152469
47,Ghardaia,1966,121296
48,Relizane,1966,306147
1,Adrar,1967,125361
2,Chlef,1967,392799
3,Laghouat,1967,124351
4,Oum El Bouaghi,1967,232705
5,Batna,1967,437494
6,Béjaïa,1967,403173
7,Biskra,1967,248038
8,Béchar,1967,106271
9,Blida,1967,407099
10,Bouira,1967,303656
11,Tamanrasset,1967,54447
12,Tébessa,1967,236538
13,Tlemcen,1967,408827
14,Tiaret,1967,332161
15,Tizi Ouzou,1967,538302
16,Algiers,1967,975229
17,Djelfa,1967,283303
18,Jijel,1967,272369
19,Sétif,1967,576431
20,Saïda,1967,135942
21,Skikda,1967,357766
22,Sidi Bel Abbès,1967,256608
23,Annaba,1967,262332
24,Guelma,1967,204184
25,Constantine,1967,382751
26,Médéa,1967,375986
27,Mostaganem,1967,291326
28,M'Sila,1967,349955
29,Mascara,1967,325238
30,Ouargla,1967,165677
31,Oran,1967,529736
32,El Bayadh,1967,89857
33,Illizi,1967,11383
34,Bordj Bou Arreridj,1967,247918
35,Boumerdès,1967,373817
36,El Tarf,1967,159979
37,Tindouf,1967,9442
38,Tissemsilt,1967,131493
39,El Oued,1967,219315
40,Khenchela,1967,140850
41,Souk Ahras,1967,172346
42,Tipaza,1967,355481
43,Mila,1967,295327
44,Aïn Defla,1967,309865
45,Naâma,1967,65219
46,Aïn Témouchent,1967,156869
47,Ghardaia,1967,124797
48,Relizane,1967,314983
1,Adrar,1968,129030
2,Chlef,1968,404296
3,Laghouat,1968,127991
4,Oum El Bouaghi,1968,239516
5,Batna,1968,450299
6,Béjaïa,1968,414974
7,Biskra,1968,255298
8,Béchar,1968,109381
9,Blida,1968,419015
10,Bouira,1968,312544
11,Tamanrasset,1968,56041
12,Tébessa,1968,243462
13,Tlemcen,1968,420794
14,Tiaret,1968,341883
15,Tizi Ouzou,1968,554058
16,Algiers,1968,1003774
17,Djelfa,1968,291595
18,Jijel,1968,280341
19,Sétif,1968,593303
20,Saïda,1968,139921
21,Skikda,1968,368238
22,Sidi Bel Abbès,1968,264119
23,Annaba,1968,270010
24,Guelma,1968,210160
25,Constantine,1968,393955
26,Médéa,1968,386991
27,Mostaganem,1968,299853
28,M'Sila,1968,360198
29,Mascara,1968,334757
30,Ouargla,1968,170527
31,Oran,1968,545241
32,El Bayadh,1968,92488
33,Illizi,1968,11716
34,Bordj Bou Arreridj,1968,255175
35,Boumerdès,1968,384759
36,El Tarf,1968,164662
37,Tindouf,1968,9718
38,Tissemsilt,1968,135342
39,El Oued,1968,225734
40,Khenchela,1968,144972
41,Souk Ahras,1968,177391
42,Tipaza,1968,365886
43,Mila,1968,303971
44,Aïn Defla,1968,318935
45,Naâma,1968,67128
46,Aïn Témouchent,1968,161461
47,Ghardaia,1968,128450
48,Relizane,1968,324203
1,Adrar,1969,132790
2,Chlef,1969,416077
3,Laghouat,1969,131720
4,Oum El Bouaghi,1969,246495
5,Batna,1969,463421
6,Béjaïa,1969,427066
7,Biskra,1969,262738
8,Béchar,1969,112568
9,Blida,1969,431224
10,Bouira,1969,321651
11,Tamanrasset,1969,57674
12,Tébessa,1969,250556
13,Tlemcen,1969,433055
14,Tiaret,1969,351845
15,Tizi Ouzou,1969,570203
16,Algiers,1969,1033023
17,Djelfa,1969,300092
18,Jijel,1969,288510
19,Sétif,1969,610592
20,Saïda,1969,143998
21,Skikda,1969,378968
22,Sidi Bel Abbès,1969,271816
23,Annaba,1969,277878
24,Guelma,1969,216284
25,Constantine,1969,405434
26,Médéa,1969,398268
27,Mostaganem,1969,308591
28,M'Sila,1969,370694
29,Mascara,1969,344512
30,Ouargla,1969,175496
31,Oran,1969,561129
32,El Bayadh,1969,95183
33,Illizi,1969,12057
34,Bordj Bou Arreridj,1969,262610
35,Boumerdès,1969,395970
36,El Tarf,1969,169460
37,Tindouf,1969,10001
38,Tissemsilt,1969,139286
39,El Oued,1969,232312
40,Khenchela,1969,149197
41,Souk Ahras,1969,182560
42,Tipaza,1969,376547
43,Mila,1969,312829
44,Aïn Defla,1969,328229
45,Naâma,1969,69084
46,Aïn Témouchent,1969,166166
47,Ghardaia,1969,132193
48,Relizane,1969,333650
1,Adrar,1970,136598
2,Chlef,1970,428010
3,Laghouat,1970,135498
4,Oum El Bouaghi,1970,253564
5,Batna,1970,476711
6,Béjaïa,1970,439314
7,Biskra,1970,270273
8,Béchar,1970,115797
9,Blida,1970,443591
10,Bouira,1970,330876
11,Tamanrasset,1970,59328
12,Tébessa,1970,257742
13,Tlemcen,1970,445475
14,Tiaret,1970,361936
15,Tizi Ouzou,1970,586555
16,Algiers,1970,1062649
17,Djelfa,1970,308698
18,Jijel,1970,296784
19,Sétif,1970,628103
20,Saïda,1970,148127
21,Skikda,1970,389836
22,Sidi Bel Abbès,1970,279611
23,Annaba,1970,285847
24,Guelma,1970,222487
25,Constantine,1970,417061
26,Médéa,1970,409689
27,Mostaganem,1970,317441
28,M'Sila,1970,381325
29,Mascara,1970,354392
30,Ouargla,1970,180529
31,Oran,1970,577221
32,El Bayadh,1970,97912
33,Illizi,1970,12403
34,Bordj Bou Arreridj,1970,270142
35,Boumerdès,1970,407326
36,El Tarf,1970,174320
37,Tindouf,1970,10288
38,Tissemsilt,1970,143280
39,El Oued,1970,238974
40,Khenchela,1970,153475
41,Souk Ahras,1970,187795
42,Tipaza,1970,387346
43,Mila,1970,321800
44,Aïn Defla,1970,337642
45,Naâma,1970,71065
46,Aïn Témouchent,1970,170931
47,Ghardaia,1970,135984
48,Relizane,1970,343218
1,Adrar,1971,140444
2,Chlef,1971,440060
3,Laghouat,1971,139313
4,Oum El Bouaghi,1971,260704
5,Batna,1971,490133
6,Béjaïa,1971,451683
7,Biskra,1971,277882
8,Béchar,1971,119057
9,Blida,1971,456081
10,Bouira,1971,340191
11,Tamanrasset,1971,60999
12,Tébessa,1971,264998
13,Tlemcen,1971,458017
14,Tiaret,1971,372126
15,Tizi Ouzou,1971,603070
16,Algiers,1971,1092568
17,Djelfa,1971,317389
18,Jijel,1971,305140
19,Sétif,1971,645787
20,Saïda,1971,152298
21,Skikda,1971,400812
22,Sidi Bel Abbès,1971,287483
23,Annaba,1971,293895
24,Guelma,1971,228751
25,Constantine,1971,428804
26,Médéa,1971,421224
27,Mostaganem,1971,326378
28,M'Sila,1971,392061
29,Mascara,1971,364370
30,Ouargla,1971,185612
31,Oran,1971,593473
32,El Bayadh,1971,100669
33,Illizi,1971,12752
34,Bordj Bou Arreridj,1971,277747
35,Boumerdès,1971,418794
36,El Tarf,1971,179228
37,Tindouf,1971,10578
38,Tissemsilt,1971,147314
39,El Oued,1971,245702
40,Khenchela,1971,157797
41,Souk Ahras,1971,193083
42,Tipaza,1971,398252
43,Mila,1971,330860
44,Aïn Defla,1971,347148
45,Naâma,1971,73066
46,Aïn Témouchent,1971,175744
47,Ghardaia,1971,139813
48,Relizane,1971,352882
1,Adrar,1972,144352
2,Chlef,1972,452302
3,Laghouat,1972,143188
4,Oum El Bouaghi,1972,267956
5,Batna,1972,503768
6,Béjaïa,1972,464248
7,Biskra,1972,285613
8,Béchar,1972,122369
9,Blida,1972,468768
10,Bouira,1972,349655
11,Tamanrasset,1972,62695
12,Tébessa,1972,272371
13,Tlemcen,1972,470759
14,Tiaret,1972,382478
15,Tizi Ouzou,1972,619847
16,Algiers,1972,1122962
17,Djelfa,1972,326219
18,Jijel,1972,313629
19,Sétif,1972,663752
20,Saïda,1972,156535
21,Skikda,1972,411962
22,Sidi Bel Abbès,1972,295481
23,Annaba,1972,302071
24,Guelma,1972,235115
25,Constantine,1972,440733
26,Médéa,1972,432942
27,Mostaganem,1972,335458
28,M'Sila,1972,402968
29,Mascara,1972,374507
30,Ouargla,1972,190775
31,Oran,1972,609983
32,El Bayadh,1972,103470
33,Illizi,1972,13107
34,Bordj Bou Arreridj,1972,285474
35,Boumerdès,1972,430445
36,El Tarf,1972,184214
37,Tindouf,1972,10872
38,Tissemsilt,1972,151412
39,El Oued,1972,252538
40,Khenchela,1972,162186
41,Souk Ahras,1972,198454
42,Tipaza,1972,409331
43,Mila,1972,340065
44,Aïn Defla,1972,356805
45,Naâma,1972,75098
46,Aïn Témouchent,1972,180633
47,Ghardaia,1972,143702
48,Relizane,1972,362699
1,Adrar,1973,148354
2,Chlef,1973,464844
3,Laghouat,1973,147159
4,Oum El Bouaghi,1973,275386
5,Batna,1973,517736
6,Béjaïa,1973,477121
7,Biskra,1973,293532
8,Béchar,1973,125762
9,Blida,1973,481766
10,Bouira,1973,359350
11,Tamanrasset,1973,64434
12,Tébessa,1973,279923
13,Tlemcen,1973,483812
14,Tiaret,1973,393083
15,Tizi Ouzou,1973,637033
16,Algiers,1973,1154099
17,Djelfa,1973,335264
18,Jijel,1973,322325
19,Sétif,1973,682156
20,Saïda,1973,160875
21,Skikda,1973,423385
22,Sidi Bel Abbès,1973,303674
23,Annaba,1973,310447
24,Guelma,1973,241634
25,Constantine,1973,452953
26,Médéa,1973,444947
27,Mostaganem,1973,344759
28,M'Sila,1973,414141
29,Mascara,1973,384891
30,Ouargla,1973,196065
31,Oran,1973,626896
32,El Bayadh,1973,106339
33,Illizi,1973,13471
34,Bordj Bou Arreridj,1973,293390
35,Boumerdès,1973,442380
36,El Tarf,1973,189322
37,Tindouf,1973,11173
38,Tissemsilt,1973,155611
39,El Oued,1973,259540
40,Khenchela,1973,166683
41,Souk Ahras,1973,203957
42,Tipaza,1973,420681
43,Mila,1973,349494
44,Aïn Defla,1973,366699
45,Naâma,1973,77181
46,Aïn Témouchent,1973,185641
47,Ghardaia,1973,147687
48,Relizane,1973,372755
1,Adrar,1974,152501
2,Chlef,1974,477839
3,Laghouat,1974,151273
4,Oum El Bouaghi,1974,283085
5,Batna,1974,532210
6,Béjaïa,1974,490459
7,Biskra,1974,301738
8,Béchar,1974,129278
9,Blida,1974,495235
10,Bouira,1974,369397
11,Tamanrasset,1974,66235
12,Tébessa,1974,287748
13,Tlemcen,1974,497337
14,Tiaret,1974,404073
15,Tizi Ouzou,1974,654842
16,Algiers,1974,1186363
17,Djelfa,1974,344637
18,Jijel,1974,331336
19,Sétif,1974,701227
20,Saïda,1974,165373
21,Skikda,1974,435221
22,Sidi Bel Abbès,1974,312163
23,Annaba,1974,319126
24,Guelma,1974,248389
25,Constantine,1974,465616
26,Médéa,1974,457386
27,Mostaganem,1974,354397
28,M'Sila,1974,425719
29,Mascara,1974,395651
30,Ouargla,1974,201546
31,Oran,1974,644422
32,El Bayadh,1974,109311
33,Illizi,1974,13847
34,Bordj Bou Arreridj,1974,301592
35,Boumerdès,1974,454747
36,El Tarf,1974,194615
37,Tindouf,1974,11486
38,Tissemsilt,1974,159961
39,El Oued,1974,266795
40,Khenchela,1974,171343
41,Souk Ahras,1974,209659
42,Tipaza,1974,432441
43,Mila,1974,359264
44,Aïn Defla,1974,376950
45,Naâma,1974,79338
46,Aïn Témouchent,1974,190831
47,Ghardaia,1974,151815
48,Relizane,1974,383176
1,Adrar,1975,156833
2,Chlef,1975,491411
3,Laghouat,1975,155569
4,Oum El Bouaghi,1975,291125
5,Batna,1975,547327
6,Béjaïa,1975,504390
7,Biskra,1975,310308
8,Béchar,1975,132950
9,Blida,1975,509301
10,Bouira,1975,379889
11,Tamanrasset,1975,68117
12,Tébessa,1975,295921
13,Tlemcen,1975,511463
14,Tiaret,1975,415550
15,Tizi Ouzou,1975,673442
16,Algiers,1975,1220060
17,Djelfa,1975,354426
18,Jijel,1975,340747
19,Sétif,1975,721144
20,Saïda,1975,170070
21,Skikda,1975,447583
22,Sidi Bel Abbès,1975,321030
23,Annaba,1975,328190
24,Guelma,1975,255444
25,Constantine,1975,478841
26,Médéa,1975,470377
27,Mostaganem,1975,364464
28,M'Sila,1975,437811
29,Mascara,1975,406889
30,Ouargla,1975,207271
31,Oran,1975,662726
32,El Bayadh,1975,112416
33,Illizi,1975,14240
34,Bordj Bou Arreridj,1975,310158
35,Boumerdès,1975,467664
36,El Tarf,1975,200142
37,Tindouf,1975,11812
38,Tissemsilt,1975,164504
39,El Oued,1975,274373
40,Khenchela,1975,176210
41,Souk Ahras,1975,215614
42,Tipaza,1975,444724
43,Mila,1975,369469
44,Aïn Defla,1975,387657
45,Naâma,1975,81592
46,Aïn Témouchent,1975,196251
47,Ghardaia,1975,156127
48,Relizane,1975,394060
1,Adrar,1976,161348
2,Chlef,1976,505558
3,Laghouat,1976,160048
4,Oum El Bouaghi,1976,299506
5,Batna,1976,563083
6,Béjaïa,1976,518910
7,Biskra,1976,319241
8,Béchar,1976,136777
9,Blida,1976,523962
10,Bouira,1976,390825
11,Tamanrasset,1976,70077
12,Tébessa,1976,304440
13,Tlemcen,1976,526187
14,Tiaret,1976,427512
15,Tizi Ouzou,1976,692829
16,Algiers,1976,1255183
17,Djelfa,1976,364629
18,Jijel,1976,350556
19,Sétif,1976,741904
20,Saïda,1976,174966
21,Skikda,1976,460468
22,Sidi Bel Abbès,1976,330272
23,Annaba,1976,337638
24,Guelma,1976,262798
25,Constantine,1976,492626
26,Médéa,1976,483918
27,Mostaganem,1976,374956
28,M'Sila,1976,450415
29,Mascara,1976,418602
30,Ouargla,1976,213237
31,Oran,1976,681804
32,El Bayadh,1976,115652
33,Illizi,1976,14650
34,Bordj Bou Arreridj,1976,319087
35,Boumerdès,1976,481127
36,El Tarf,1976,205904
37,Tindouf,1976,12152
38,Tissemsilt,1976,169240
39,El Oued,1976,282272
40,Khenchela,1976,181283
41,Souk Ahras,1976,221821
42,Tipaza,1976,457527
43,Mila,1976,380105
44,Aïn Defla,1976,398817
45,Naâma,1976,83941
46,Aïn Témouchent,1976,201901
47,Ghardaia,1976,160622
48,Relizane,1976,405404
1,Adrar,1977,166042
2,Chlef,1977,520266
3,Laghouat,1977,164704
4,Oum El Bouaghi,1977,308220
5,Batna,1977,579465
6,Béjaïa,1977,534007
7,Biskra,1977,328530
8,Béchar,1977,140757
9,Blida,1977,539207
10,Bouira,1977,402196
11,Tamanrasset,1977,72116
12,Tébessa,1977,313298
13,Tlemcen,1977,541496
14,Tiaret,1977,439951
15,Tizi Ouzou,1977,712986
16,Algiers,1977,1291701
17,Djelfa,1977,375238
18,Jijel,1977,360755
19,Sétif,1977,763489
20,Saïda,1977,180056
21,Skikda,1977,473865
22,Sidi Bel Abbès,1977,339881
23,Annaba,1977,347461
24,Guelma,1977,270444
25,Constantine,1977,506958
26,Médéa,1977,497997
27,Mostaganem,1977,385865
28,M'Sila,1977,463519
29,Mascara,1977,430781
30,Ouargla,1977,219442
31,Oran,1977,701640
32,El Bayadh,1977,119017
33,Illizi,1977,15077
34,Bordj Bou Arreridj,1977,328370
35,Boumerdès,1977,495125
36,El Tarf,1977,211894
37,Tindouf,1977,12506
38,Tissemsilt,1977,174164
39,El Oued,1977,290484
40,Khenchela,1977,186557
41,Souk Ahras,1977,228274
42,Tipaza,1977,470838
43,Mila,1977,391164
44,Aïn Defla,1977,410420
45,Naâma,1977,86383
46,Aïn Témouchent,1977,207775
47,Ghardaia,1977,165295
48,Relizane,1977,417198
1,Adrar,1978,170947
2,Chlef,1978,535634
3,Laghouat,1978,169569
4,Oum El Bouaghi,1978,317324
5,Batna,1978,596582
6,Béjaïa,1978,549781
7,Biskra,1978,338234
8,Béchar,1978,144914
9,Blida,1978,555134
10,Bouira,1978,414076
11,Tamanrasset,1978,74247
12,Tébessa,1978,322552
13,Tlemcen,1978,557491
14,Tiaret,1978,452946
15,Tizi Ouzou,1978,734047
16,Algiers,1978,1329856
17,Djelfa,1978,386321
18,Jijel,1978,371411
19,Sétif,1978,786041
20,Saïda,1978,185375
21,Skikda,1978,487862
22,Sidi Bel Abbès,1978,349920
23,Annaba,1978,357725
24,Guelma,1978,278432
25,Constantine,1978,521933
26,Médéa,1978,512707
27,Mostaganem,1978,397262
28,M'Sila,1978,477211
29,Mascara,1978,443505
30,Ouargla,1978,225923
31,Oran,1978,722366
32,El Bayadh,1978,122533
33,Illizi,1978,15522
34,Bordj Bou Arreridj,1978,338070
35,Boumerdès,1978,509750
36,El Tarf,1978,218153
37,Tindouf,1978,12875
38,Tissemsilt,1978,179309
39,El Oued,1978,299065
40,Khenchela,1978,192067
41,Souk Ahras,1978,235017
42,Tipaza,1978,484746
43,Mila,1978,402718
44,Aïn Defla,1978,422543
45,Naâma,1978,88935
46,Aïn Témouchent,1978,213912
47,Ghardaia,1978,170178
48,Relizane,1978,429522
1,Adrar,1979,176099
2,Chlef,1979,551776
3,Laghouat,1979,174680
4,Oum El Bouaghi,1979,326887
5,Batna,1979,614561
6,Béjaïa,1979,566349
7,Biskra,1979,348427
8,Béchar,1979,149282
9,Blida,1979,571864
10,Bouira,1979,426554
11,Tamanrasset,1979,76484
12,Tébessa,1979,332273
13,Tlemcen,1979,574292
14,Tiaret,1979,466596
15,Tizi Ouzou,1979,756168
16,Algiers,1979,1369933
17,Djelfa,1979,397964
18,Jijel,1979,382604
19,Sétif,1979,809730
20,Saïda,1979,190961
21,Skikda,1979,502564
22,Sidi Bel Abbès,1979,360465
23,Annaba,1979,368505
24,Guelma,1979,286823
25,Constantine,1979,537662
26,Médéa,1979,528159
27,Mostaganem,1979,409234
28,M'Sila,1979,491592
29,Mascara,1979,456871
30,Ouargla,1979,232732
31,Oran,1979,744135
32,El Bayadh,1979,126226
33,Illizi,1979,15990
34,Bordj Bou Arreridj,1979,348258
35,Boumerdès,1979,525112
36,El Tarf,1979,224728
37,Tindouf,1979,13263
38,Tissemsilt,1979,184712
39,El Oued,1979,308078
40,Khenchela,1979,197856
41,Souk Ahras,1979,242100
42,Tipaza,1979,499354
43,Mila,1979,414854
44,Aïn Defla,1979,435277
45,Naâma,1979,91615
46,Aïn Témouchent,1979,220359
47,Ghardaia,1979,175306
48,Relizane,1979,442466
1,Adrar,1980,181518
2,Chlef,1980,568756
3,Laghouat,1980,180055
4,Oum El Bouaghi,1980,336947
5,Batna,1980,633473
6,Béjaïa,1980,583778
7,Biskra,1980,359149
8,Béchar,1980,153875
9,Blida,1980,589462
10,Bouira,1980,439681
11,Tamanrasset,1980,78838
12,Tébessa,1980,342498
13,Tlemcen,1980,591965
14,Tiaret,1980,480955
15,Tizi Ouzou,1980,779438
16,Algiers,1980,1412090
17,Djelfa,1980,410210
18,Jijel,1980,394378
19,Sétif,1980,834648
20,Saïda,1980,196838
21,Skikda,1980,518030
22,Sidi Bel Abbès,1980,371558
23,Annaba,1980,379845
24,Guelma,1980,295649
25,Constantine,1980,554208
26,Médéa,1980,544412
27,Mostaganem,1980,421828
28,M'Sila,1980,506720
29,Mascara,1980,470930
30,Ouargla,1980,239894
31,Oran,1980,767035
32,El Bayadh,1980,130110
33,Illizi,1980,16482
34,Bordj Bou Arreridj,1980,358975
35,Boumerdès,1980,541271
36,El Tarf,1980,231644
37,Tindouf,1980,13671
38,Tissemsilt,1980,190396
39,El Oued,1980,317558
40,Khenchela,1980,203944
41,Souk Ahras,1980,249550
42,Tipaza,1980,514721
43,Mila,1980,427621
44,Aïn Defla,1980,448672
45,Naâma,1980,94434
46,Aïn Témouchent,1980,227140
47,Ghardaia,1980,180701
48,Relizane,1980,456082
1,Adrar,1981,187209
2,Chlef,1981,586588
3,Laghouat,1981,185700
4,Oum El Bouaghi,1981,347511
5,Batna,1981,653333
6,Béjaïa,1981,602080
7,Biskra,1981,370409
8,Béchar,1981,158700
9,Blida,1981,607943
10,Bouira,1981,453466
11,Tamanrasset,1981,81309
12,Tébessa,1981,353236
13,Tlemcen,1981,610524
14,Tiaret,1981,496034
15,Tizi Ouzou,1981,803875
16,Algiers,1981,1456362
17,Djelfa,1981,423071
18,Jijel,1981,406743
19,Sétif,1981,860816
20,Saïda,1981,203009
21,Skikda,1981,534271
22,Sidi Bel Abbès,1981,383207
23,Annaba,1981,391754
24,Guelma,1981,304919
25,Constantine,1981,571583
26,Médéa,1981,561480
27,Mostaganem,1981,435053
28,M'Sila,1981,522607
29,Mascara,1981,485695
30,Ouargla,1981,247415
31,Oran,1981,791083
32,El Bayadh,1981,134189
33,Illizi,1981,16999
34,Bordj Bou Arreridj,1981,370230
35,Boumerdès,1981,558241
36,El Tarf,1981,238906
37,Tindouf,1981,14100
38,Tissemsilt,1981,196366
39,El Oued,1981,327514
40,Khenchela,1981,210338
41,Souk Ahras,1981,257374
42,Tipaza,1981,530859
43,Mila,1981,441028
44,Aïn Defla,1981,462739
45,Naâma,1981,97395
46,Aïn Témouchent,1981,234261
47,Ghardaia,1981,186366
48,Relizane,1981,470381
1,Adrar,1982,193145
2,Chlef,1982,605188
3,Laghouat,1982,191588
4,Oum El Bouaghi,1982,358530
5,Batna,1982,674050
6,Béjaïa,1982,621172
7,Biskra,1982,382154
8,Béchar,1982,163732
9,Blida,1982,627220
10,Bouira,1982,467845
11,Tamanrasset,1982,83888
12,Tébessa,1982,364436
13,Tlemcen,1982,629883
14,Tiaret,1982,511762
15,Tizi Ouzou,1982,829365
16,Algiers,1982,1502542
17,Djelfa,1982,436487
18,Jijel,1982,419640
19,Sétif,1982,888111
20,Saïda,1982,209446
21,Skikda,1982,551212
22,Sidi Bel Abbès,1982,395358
23,Annaba,1982,404176
24,Guelma,1982,314587
25,Constantine,1982,589707
26,Médéa,1982,579284
27,Mostaganem,1982,448848
28,M'Sila,1982,539178
29,Mascara,1982,501096
30,Ouargla,1982,255260
31,Oran,1982,816167
32,El Bayadh,1982,138444
33,Illizi,1982,17538
34,Bordj Bou Arreridj,1982,381969
35,Boumerdès,1982,575943
36,El Tarf,1982,246481
37,Tindouf,1982,14547
38,Tissemsilt,1982,202592
39,El Oued,1982,337899
40,Khenchela,1982,217008
41,Souk Ahras,1982,265535
42,Tipaza,1982,547692
43,Mila,1982,455012
44,Aïn Defla,1982,477412
45,Naâma,1982,100483
46,Aïn Témouchent,1982,241690
47,Ghardaia,1982,192276
48,Relizane,1982,485297
1,Adrar,1983,199273
2,Chlef,1983,624391
3,Laghouat,1983,197668
4,Oum El Bouaghi,1983,369906
5,Batna,1983,695438
6,Béjaïa,1983,640882
7,Biskra,1983,394280
8,Béchar,1983,168927
9,Blida,1983,647122
10,Bouira,1983,482690
11,Tamanrasset,1983,86550
12,Tébessa,1983,376000
13,Tlemcen,1983,649869
14,Tiaret,1983,528001
15,Tizi Ouzou,1983,855681
16,Algiers,1983,1550218
17,Djelfa,1983,450336
18,Jijel,1983,432955
19,Sétif,1983,916291
20,Saïda,1983,216092
21,Skikda,1983,568702
